Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,WHEAT - ACRES HARVESTED,"WHEAT - PRODUCTION, MEASURED IN BU",Wheat Production measured in Kg
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,6993,405328,14283381.93
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,4256,249722,8799971.138
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,7812,414698,14613572.02
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,1194,66340,2337759.93
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,2206,121139,4268825.749
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,1215,81105,2858064.805
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,148,6401,225565.2896
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,1047,35884,1264518.802
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,387,14583,513891.3636
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,8184,467088,16459746.91
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,51669,3026875,106664261.2
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,314,13583,478652.2932
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,0,0,0
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,0,0,0
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,0,0,0
CENSUS,2017,YEAR,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,0,0,0
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,CENTRAL,50,EDDY,27,42829,2192578,77264410.5
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,41696,2047878,72165317.01
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,67727,2121112,74746015.09
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,CENTRAL,50,SHERIDAN,83,110063,3706756,130622635.6
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,98003,4679578,164903978.6
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,CENTRAL,50,WELLS,103,159105,7902930,278491906.6
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,72529,4328965,152548702.4
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,84930,5568070,196213610.7
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,GRIGGS,39,66520,3963723,139677913.8
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91,36883,2217543,78144153.89
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,TRAILL,97,79795,5206089,183457736.8
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BENSON,5,122254,6766206,238434809.6
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,275185,12510030,440841827.9
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,116761,3896343,137303505.3
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69,129386,5605111,197518901.1
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,106418,5029580,177237723.7
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19,295858,18904264,666168690
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,127562,7963275,280618408.3
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,93429,5341071,188214377
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67,182351,11514085,405745651.9
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,141694,7858878,276939555.1
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95,167952,9443108,332766347.6
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,WALSH,99,193379,11939275,420728952.2
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,119544,4249464,149747161.1
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23,195872,4512664,159022084.4
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,MOUNTRAIL,61,239365,7328760,258258689.6
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,RENVILLE,75,159489,6272640,221042002.6
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WARD,101,342337,12764178,449797767.1
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,321536,7026239,247598130.8
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,56441,1751517,61721830.87
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,65294,1671778,58911902.64
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37,85889,1234539,43504006.73
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,176799,4037343,142272214.2
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,SIOUX,85,38504,1070756,37732446.07
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,DICKEY,21,23115,1080041,38059640.83
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LA MOURE,45,42207,1877930,66176507.48
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LOGAN,47,47704,1783278,62841058.98
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,MCINTOSH,51,57745,1951212,68758897.03
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RANSOM,73,29143,1806784,63669388.57
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,54406,3532462,124480677.1
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,SARGENT,81,18987,1131141,39860357.33
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,86227,1848763,65148689.51
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BILLINGS,7,28865,532779,18774636.69
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BOWMAN,11,93947,1854850,65363189.73
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,GOLDEN VALLEY,33,74946,1527228,53818095.01
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,260881,4942487,174168647.3
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,SLOPE,87,117995,2441034,86019768.97
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,214925,3871659,136433664.1
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,128285,2715297,95684542.14
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCKENZIE,53,158067,3917255,138040424.7
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,258693,8018723,282572344.3
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MERCER,57,42422,1191384,41983264.65
CENSUS,2017,YEAR,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65,33656,984852,34705268.96
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,DELAWARE,41,2839,214456,7557230.082
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,5778,400566,14115573.47
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,4955,430630,15175000.89
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,1645,113756,4008655.692
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,KNOX,83,3028,195190,6878314.151
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,LICKING,89,4639,347853,12258016.36
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,MADISON,97,7696,612999,21601514.92
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,MARION,101,5033,377054,13287032.45
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,MORROW,117,6795,507638,17888691.22
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,PICKAWAY,129,9386,712240,25098675.5
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,ROSS,141,8163,619940,21846109.3
CENSUS,2017,YEAR,COUNTY,OHIO,39,CENTRAL,50,UNION,159,7910,570105,20089970.23
CENSUS,2017,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,BELMONT,13,180,9157,322684.1677
CENSUS,2017,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,CARROLL,19,1334,78063,2750867.553
CENSUS,2017,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,2055,132832,4680876.199
CENSUS,2017,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,HARRISON,67,819,34742,1224275.784
CENSUS,2017,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,HOLMES,75,1619,112588,3967496.458
CENSUS,2017,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,122,6360,224120.4877
CENSUS,2017,YEAR,COUNTY,OHIO,39,EAST CENTRAL,60,TUSCARAWAS,157,2226,151300,5331671.352
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,6044,375082,13217541
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,10312,792182,27915757.27
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,ERIE,43,4082,307249,10827169.14
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,77,14111,1054559,37161678.84
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,5041,342407,12066104.38
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,7411,560316,19745014.97
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,4966,305911,10780019.27
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,6504,487111,17165338.82
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,SENECA,147,22184,1670405,58863519.39
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTH CENTRAL,20,WYANDOT,175,8543,639198,22524743.32
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,ASHTABULA,7,2637,158525,5586273.635
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,COLUMBIANA,29,4806,275780,9718230.835
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,1109,59179,2085412.947
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,LAKE,85,38,1900,66954.23376
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,MAHONING,99,3291,199662,7035903.274
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,2743,163437,5759367.949
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,2358,140802,4961731.59
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,STARK,151,5341,270283,9524521.665
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,SUMMIT,153,440,21360,752706.5437
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,TRUMBULL,155,1667,100279,3533738.741
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHEAST,30,WAYNE,169,8511,564810,19903379.35
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,6986,553035,19488439.3
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,13723,984174,34681376.87
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,10585,876545,30888630.96
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,HANCOCK,63,16791,1240523,43714877.33
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,HENRY,69,20545,1709815,60252291.16
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,LUCAS,95,4067,329608,11615079.52
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,PAULDING,125,21838,1636601,57672297.86
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,PUTNAM,137,30033,2104777,74170384.88
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,VAN WERT,161,9782,772382,27218023.67
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,WILLIAMS,171,13817,1079780,38050443.44
CENSUS,2017,YEAR,COUNTY,OHIO,39,NORTHWEST,10,WOOD,173,19673,1557379,54880588.22
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,1518,81841,2884000.761
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,BROWN,15,1385,89728,3161931.309
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,GALLIA,53,134,5160,181833.6033
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,4096,264348,9315377.782
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,JACKSON,79,138,3751,132181.7531
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,LAWRENCE,87,0,0,0
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,PIKE,131,1126,63750,2246490.738
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTH CENTRAL,80,SCIOTO,145,536,25250,889786.5276
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,ATHENS,9,432,36177,1274843.85
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,GUERNSEY,59,0,0,0
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,HOCKING,73,182,11459,403804.5077
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,MEIGS,105,171,8938,314966.8112
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,MONROE,111,0,0,0
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,MORGAN,115,237,11974,421952.629
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,MUSKINGUM,119,675,47697,1680797.941
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,NOBLE,121,0,0,0
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,PERRY,127,852,60671,2137989.64
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,867,46460,1637207.211
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,2552,152289,5366522.792
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,CLERMONT,25,1345,81481,2871314.695
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,CLINTON,27,2758,183502,6466439.897
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,GREENE,57,2689,206731,7285008.263
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,HAMILTON,61,0,0,0
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,MONTGOMERY,113,1410,109670,3864668.851
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,PREBLE,135,3724,252077,8882959.149
CENSUS,2017,YEAR,COUNTY,OHIO,39,SOUTHWEST,70,WARREN,165,1550,92116,3246082.209
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,10798,814561,28704372.42
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,3037,218887,7713374.403
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,CLARK,23,2456,210128,7404715.385
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,DARKE,37,12155,840506,29618650.11
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,HARDIN,65,8994,643068,22661118.52
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,LOGAN,91,4593,311634,10981692.47
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,MERCER,107,12229,921528,32473790.07
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,MIAMI,109,4228,260898,9193802.989
CENSUS,2017,YEAR,COUNTY,OHIO,39,WEST CENTRAL,40,SHELBY,149,9261,631743,22262036.05
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,17,108616,3618059,127497035.8
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,885,33134,1167611.359
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,989,32805,1156017.704
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,45167,1400865,49365180.36
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,151348,4964605,174948065.1
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,3365,110553,3895784.95
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,40185,1321052,46552644.43
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,9158,293081,10327901.99
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,3616,137290,4837971.975
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,2869,106465,3751727.63
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,6560,223491,7875615.083
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,2674,84580,2980520.574
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,0,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,102,4080,143775.4072
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,0,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,349,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,7594,372924,13141495.09
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,1369,64719,2280637.397
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,0,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,7642,458360,16152180.31
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,3,195290,8267826,291350502.5
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,214743,8696650,306461861.6
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,218135,8863339,312335827
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,114789,4233285,149177028.1
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,76549,2700252,95154370.33
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,71718,2526275,89023582.57
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,129712,4241949,149482339.4
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,35900,872423,30743375.52
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,5479,201918,7115402.617
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,899,27657,974606.9701
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,97,5046,171637,6048328.326
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,4371,119151,4198770.477
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,10963,445457,15697490.58
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,14979,663358,23376119.26
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,7808,235195,8288053.163
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,1878,55309,1949037.745
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,TULSA,143,988,25638,903459.2869
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,11690,482123,16989566.34
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,3123,83668,2948382.542
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,PANHANDLE,10,BEAVER,7,60490,2314343,81555295.91
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,PANHANDLE,10,CIMARRON,25,97149,2986723,105249342.1
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,PANHANDLE,10,ELLIS,45,18841,469436,16542488.25
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,PANHANDLE,10,HARPER,59,42651,1143168,40284177.63
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,117677,3740332,131805822.7
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,1636,63889,2251388.969
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,19,955,29325,1033385.739
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,COAL,29,0,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,10064,382531,13480036.84
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,67,11331,265598,9359426.62
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,69,180,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,0,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,95,1306,37776,1331191.123
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MURRAY,99,0,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,206,2760,97259.8343
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,6756,149739,5276663.163
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,CHOCTAW,23,0,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LATIMER,77,0,0,0
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,3946,265024,9339199.394
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,89,897,42431,1495228.996
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHWEST,30,CADDO,15,84547,2627593,92593934.71
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,31,27420,550996,19416586.83
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COTTON,33,71745,1689287,59528903.52
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHWEST,30,GREER,55,45336,1095352,38599186.24
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHWEST,30,HARMON,57,33768,966757,34067617.98
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,108647,3378588,119058300.4
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHWEST,30,KIOWA,75,160521,4260276,150128165.9
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,73896,2407826,84849549.92
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,9,30805,878126,30944343.93
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,11,146011,4524643,159444213.2
