Program,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,CATTLE
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,1535
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,8226
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,11053
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,7473
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,2788
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,0
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,1229
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,0
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,4791
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,0
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,882
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,2023
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,3674
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,1356
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,998
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,1771
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,4589
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,348
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,1024
CENSUS,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,2636
CENSUS,COUNTY,NORTH DAKOTA,38,CENTRAL,50,EDDY,27,15159
CENSUS,COUNTY,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,0
CENSUS,COUNTY,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,40290
CENSUS,COUNTY,NORTH DAKOTA,38,CENTRAL,50,SHERIDAN,83,16085
CENSUS,COUNTY,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,31623
CENSUS,COUNTY,NORTH DAKOTA,38,CENTRAL,50,WELLS,103,12490
CENSUS,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,0
CENSUS,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,0
CENSUS,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,GRIGGS,39,9224
CENSUS,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91,3524
CENSUS,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,TRAILL,97,0
CENSUS,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BENSON,5,0
CENSUS,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,8628
CENSUS,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,0
CENSUS,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69,11954
CENSUS,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,11577
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19,0
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,0
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,0
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67,3102
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,2492
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95,5621
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,WALSH,99,9825
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,9650
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23,10139
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,MOUNTRAIL,61,26437
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,RENVILLE,75,0
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WARD,101,13912
CENSUS,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,12549
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,44000
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,35339
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37,39196
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,54371
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,SIOUX,85,0
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,DICKEY,21,24005
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LA MOURE,45,12639
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LOGAN,47,33607
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,MCINTOSH,51,0
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RANSOM,73,0
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,11219
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,SARGENT,81,0
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,0
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BILLINGS,7,18508
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BOWMAN,11,22682
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,GOLDEN VALLEY,33,19416
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,0
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,SLOPE,87,25432
CENSUS,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,0
CENSUS,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,42723
CENSUS,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCKENZIE,53,46747
CENSUS,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,19001
CENSUS,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MERCER,57,25297
CENSUS,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65,0
CENSUS,COUNTY,OHIO,39,CENTRAL,50,DELAWARE,41,1216
CENSUS,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,3328
CENSUS,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,1096
CENSUS,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,518
CENSUS,COUNTY,OHIO,39,CENTRAL,50,KNOX,83,7421
CENSUS,COUNTY,OHIO,39,CENTRAL,50,LICKING,89,7503
CENSUS,COUNTY,OHIO,39,CENTRAL,50,MADISON,97,1452
CENSUS,COUNTY,OHIO,39,CENTRAL,50,MARION,101,1031
CENSUS,COUNTY,OHIO,39,CENTRAL,50,MORROW,117,1928
CENSUS,COUNTY,OHIO,39,CENTRAL,50,PICKAWAY,129,2155
CENSUS,COUNTY,OHIO,39,CENTRAL,50,ROSS,141,6407
CENSUS,COUNTY,OHIO,39,CENTRAL,50,UNION,159,1794
CENSUS,COUNTY,OHIO,39,EAST CENTRAL,60,BELMONT,13,11285
CENSUS,COUNTY,OHIO,39,EAST CENTRAL,60,CARROLL,19,5783
CENSUS,COUNTY,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,8196
CENSUS,COUNTY,OHIO,39,EAST CENTRAL,60,HARRISON,67,6543
CENSUS,COUNTY,OHIO,39,EAST CENTRAL,60,HOLMES,75,5222
CENSUS,COUNTY,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,4879
CENSUS,COUNTY,OHIO,39,EAST CENTRAL,60,TUSCARAWAS,157,5937
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,3692
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,856
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,ERIE,43,1100
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,77,1023
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,1138
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,190
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,3748
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,939
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,SENECA,147,1518
CENSUS,COUNTY,OHIO,39,NORTH CENTRAL,20,WYANDOT,175,757
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,ASHTABULA,7,1906
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,COLUMBIANA,29,6361
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,CUYAHOGA,35,0
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,1093
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,LAKE,85,216
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,MAHONING,99,2478
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,1869
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,2275
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,STARK,151,3767
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,SUMMIT,153,0
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,TRUMBULL,155,1700
CENSUS,COUNTY,OHIO,39,NORTHEAST,30,WAYNE,169,6018
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,0
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,901
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,1246
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,HANCOCK,63,463
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,HENRY,69,474
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,LUCAS,95,0
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,PAULDING,125,658
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,PUTNAM,137,1426
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,VAN WERT,161,1187
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,WILLIAMS,171,1181
CENSUS,COUNTY,OHIO,39,NORTHWEST,10,WOOD,173,0
CENSUS,COUNTY,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,12625
CENSUS,COUNTY,OHIO,39,SOUTH CENTRAL,80,BROWN,15,8054
CENSUS,COUNTY,OHIO,39,SOUTH CENTRAL,80,GALLIA,53,9468
CENSUS,COUNTY,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,9233
CENSUS,COUNTY,OHIO,39,SOUTH CENTRAL,80,JACKSON,79,5204
CENSUS,COUNTY,OHIO,39,SOUTH CENTRAL,80,LAWRENCE,87,3341
CENSUS,COUNTY,OHIO,39,SOUTH CENTRAL,80,PIKE,131,3493
CENSUS,COUNTY,OHIO,39,SOUTH CENTRAL,80,SCIOTO,145,5063
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,ATHENS,9,4461
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,GUERNSEY,59,10547
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,HOCKING,73,1304
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,MEIGS,105,5203
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,MONROE,111,6658
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,MORGAN,115,6748
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,MUSKINGUM,119,12945
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,NOBLE,121,6390
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,PERRY,127,4609
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,1544
CENSUS,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,9053
CENSUS,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,4583
CENSUS,COUNTY,OHIO,39,SOUTHWEST,70,CLERMONT,25,2905
CENSUS,COUNTY,OHIO,39,SOUTHWEST,70,CLINTON,27,2167
CENSUS,COUNTY,OHIO,39,SOUTHWEST,70,GREENE,57,2444
CENSUS,COUNTY,OHIO,39,SOUTHWEST,70,HAMILTON,61,0
CENSUS,COUNTY,OHIO,39,SOUTHWEST,70,MONTGOMERY,113,985
CENSUS,COUNTY,OHIO,39,SOUTHWEST,70,PREBLE,135,3421
CENSUS,COUNTY,OHIO,39,SOUTHWEST,70,WARREN,165,2326
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,1389
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,2658
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,CLARK,23,0
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,DARKE,37,2680
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,HARDIN,65,2330
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,LOGAN,91,2226
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,MERCER,107,2782
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,MIAMI,109,1514
CENSUS,COUNTY,OHIO,39,WEST CENTRAL,40,SHELBY,149,1872
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,17,0
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,0
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,23985
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,0
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,34519
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,41105
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,0
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,24717
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,25646
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,0
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,29645
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,0
CENSUS,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,19733
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,28630
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,24154
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,32345
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,36102
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,28807
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,45312
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,26467
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,0
CENSUS,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,24186
CENSUS,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,3,23359
CENSUS,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,0
CENSUS,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,16302
CENSUS,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,17128
CENSUS,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,30626
CENSUS,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,0
CENSUS,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,0
CENSUS,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,34575
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,46453
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,40606
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,97,37104
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,0
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,57999
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,27026
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,0
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,35686
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,TULSA,143,6781
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,18604
CENSUS,COUNTY,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,14176
CENSUS,COUNTY,OKLAHOMA,40,PANHANDLE,10,BEAVER,7,28889
CENSUS,COUNTY,OKLAHOMA,40,PANHANDLE,10,CIMARRON,25,0
CENSUS,COUNTY,OKLAHOMA,40,PANHANDLE,10,ELLIS,45,0
CENSUS,COUNTY,OKLAHOMA,40,PANHANDLE,10,HARPER,59,19300
CENSUS,COUNTY,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,20640
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,ATOKA,5,31242
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,43648
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,19,27832
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,COAL,29,21584
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,37520
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,67,31353
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,69,22408
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,15318
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,95,13531
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MURRAY,99,0
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,26723
CENSUS,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,36871
CENSUS,COUNTY,OKLAHOMA,40,SOUTHEAST,90,CHOCTAW,23,34510
CENSUS,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LATIMER,77,17123
CENSUS,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,40638
CENSUS,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,89,0
CENSUS,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,18121
CENSUS,COUNTY,OKLAHOMA,40,SOUTHWEST,30,CADDO,15,51265
CENSUS,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,31,0
CENSUS,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COTTON,33,21878
CENSUS,COUNTY,OKLAHOMA,40,SOUTHWEST,30,GREER,55,0
CENSUS,COUNTY,OKLAHOMA,40,SOUTHWEST,30,HARMON,57,12662
CENSUS,COUNTY,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,15565
CENSUS,COUNTY,OKLAHOMA,40,SOUTHWEST,30,KIOWA,75,23660
CENSUS,COUNTY,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,16633
CENSUS,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,9,0
CENSUS,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,11,34370
CENSUS,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,39,35151
CENSUS,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,43,27247
CENSUS,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,ROGER MILLS,129,0
CENSUS,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,WASHITA,149,32642
CENSUS,COUNTY,OREGON,41,NORTH CENTRAL,20,GILLIAM,21,6522
CENSUS,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,0
CENSUS,COUNTY,OREGON,41,NORTH CENTRAL,20,MORROW,49,14117
CENSUS,COUNTY,OREGON,41,NORTH CENTRAL,20,SHERMAN,55,2369
CENSUS,COUNTY,OREGON,41,NORTH CENTRAL,20,WASCO,65,13819
CENSUS,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,46702
CENSUS,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,23301
CENSUS,COUNTY,OREGON,41,NORTHEAST,30,UNION,61,16511
CENSUS,COUNTY,OREGON,41,NORTHEAST,30,WALLOWA,63,21363
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,BENTON,3,2969
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,5,6901
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,CLATSOP,7,1456
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,COLUMBIA,9,2529
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,LANE,39,8717
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,LINCOLN,41,1713
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,LINN,43,7799
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,MARION,47,3845
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,MULTNOMAH,51,858
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,POLK,53,2353
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,TILLAMOOK,57,1001
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,WASHINGTON,67,1733
CENSUS,COUNTY,OREGON,41,NORTHWEST,10,YAMHILL,71,2927
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,CROOK,13,27628
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,DESCHUTES,17,0
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,GRANT,23,21085
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,HARNEY,25,68865
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,JEFFERSON,31,0
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,KLAMATH,35,28448
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,LAKE,37,47706
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,MALHEUR,45,75551
CENSUS,COUNTY,OREGON,41,SOUTHEAST,80,WHEELER,69,9681
CENSUS,COUNTY,OREGON,41,SOUTHWEST,70,COOS,11,7667
CENSUS,COUNTY,OREGON,41,SOUTHWEST,70,CURRY,15,3562
CENSUS,COUNTY,OREGON,41,SOUTHWEST,70,DOUGLAS,19,26954
CENSUS,COUNTY,OREGON,41,SOUTHWEST,70,JACKSON,29,12477
CENSUS,COUNTY,OREGON,41,SOUTHWEST,70,JOSEPHINE,33,0
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,BLAIR,13,2188
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CAMBRIA,21,1883
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CENTRE,27,4583
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,CLEARFIELD,33,1762
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,COLUMBIA,37,1837
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,DAUPHIN,43,1814
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,HUNTINGDON,61,4477
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,JUNIATA,67,2301
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MIFFLIN,87,2452
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MONTOUR,93,1110
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,NORTHUMBERLAND,97,2516
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,PERRY,99,2130
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,SNYDER,109,2338
CENSUS,COUNTY,PENNSYLVANIA,42,CENTRAL,50,UNION,119,1156
CENSUS,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,CARBON,25,0
CENSUS,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,LEHIGH,77,699
CENSUS,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,LUZERNE,79,522
CENSUS,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,MONROE,89,0
CENSUS,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,NORTHAMPTON,95,990
CENSUS,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,PIKE,103,81
CENSUS,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,SCHUYLKILL,107,1322
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,BRADFORD,15,9758
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CAMERON,23,170
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CLINTON,35,713
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,ELK,47,883
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,LYCOMING,81,3800
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,MCKEAN,83,973
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,POTTER,105,2236
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,SULLIVAN,113,684
CENSUS,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,TIOGA,117,6413
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,LACKAWANNA,69,1128
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,SUSQUEHANNA,115,5702
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,WAYNE,127,3482
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHEASTERN,30,WYOMING,131,1740
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,CRAWFORD,39,6267
CENSUS,COUNTY,PENNSYLVANIA,42,NORTHWESTERN,10,ERIE,49,3803
